costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,actq,atq,dlttq,lctq,niq,revtq,seqq,mkvaltq,prccq
A,USD,STD,INDL,C,MS,2019-09-30,012124,MORGAN STANLEY,,902604.0000,173399.0000,,2173.0000,13164.0000,82382.0000,69278.4573,42.670000000000
A,USD,STD,INDL,C,MS,2019-12-31,012124,MORGAN STANLEY,,895429.0000,174436.0000,,2239.0000,13376.0000,81549.0000,81483.9509,51.120000000000
A,USD,STD,INDL,C,MS,2020-03-31,012124,MORGAN STANLEY,,947795.0000,175492.0000,,1698.0000,11926.0000,85860.0000,53567.0340,34.000000000000
A,USD,STD,INDL,C,MS,2020-06-30,012124,MORGAN STANLEY,,975363.0000,182162.0000,,3196.0000,14418.0000,86645.0000,76125.8715,48.300000000000
A,USD,STD,INDL,C,MS,2020-09-30,012124,MORGAN STANLEY,,955940.0000,178644.0000,,2717.0000,12291.0000,88394.0000,76221.2608,48.350000000000
A,USD,STD,INDL,C,MS,2020-12-31,012124,MORGAN STANLEY,,1115862.0000,194474.0000,,3385.0000,13971.0000,101781.0000,124013.5327,68.530000000000
A,USD,STD,INDL,C,MS,2021-03-31,012124,MORGAN STANLEY,,1158772.0000,189291.0000,,4120.0000,16128.0000,106259.0000,145140.7155,77.660000000000
A,USD,STD,INDL,C,MS,2021-06-30,012124,MORGAN STANLEY,,1161805.0000,201713.0000,,3511.0000,15106.0000,106870.0000,168193.3853,91.690000000000
A,USD,STD,INDL,C,MS,2021-09-30,012124,MORGAN STANLEY,,1190476.0000,211038.0000,,3707.0000,15041.0000,105903.0000,175051.8348,97.310000000000
A,USD,STD,INDL,C,MS,2005-02-28,012124,MORGAN STANLEY,,802210.0000,93735.0000,,1402.0000,11598.0000,28495.0000,,56.470000000000
A,USD,STD,INDL,C,MS,2005-05-31,012124,MORGAN STANLEY,,818711.0000,84994.0000,,928.0000,11801.0000,28330.0000,,48.960000000000
A,USD,STD,INDL,C,MS,2005-08-31,012124,MORGAN STANLEY,,837391.0000,90189.0000,,144.0000,13157.0000,28226.0000,,50.870000000000
A,USD,STD,INDL,C,MS,2005-11-30,012124,MORGAN STANLEY,,898523.0000,96709.0000,,2465.0000,15525.0000,29182.0000,,56.030000000000
A,USD,STD,INDL,C,MS,2006-02-28,012124,MORGAN STANLEY,,959613.0000,104132.0000,,1574.0000,16644.0000,30123.0000,63860.5413,59.660000000000
A,USD,STD,INDL,C,MS,2006-05-31,012124,MORGAN STANLEY,,1027043.0000,113420.0000,,1841.0000,17257.0000,32255.0000,63899.8813,59.620000000000
A,USD,STD,INDL,C,MS,2006-08-31,012124,MORGAN STANLEY,,1028872.0000,115784.0000,,1851.0000,18613.0000,34172.0000,70422.1423,65.790000000000
A,USD,STD,INDL,C,MS,2006-11-30,012124,MORGAN STANLEY,,1120645.0000,126770.0000,,2206.0000,18222.0000,35364.0000,79882.4723,76.160000000000
A,USD,STD,INDL,C,MS,2007-02-28,012124,MORGAN STANLEY,,1182061.0000,139318.0000,,2672.0000,23192.0000,37954.0000,79538.3685,74.920000000000
A,USD,STD,INDL,C,MS,2007-05-31,012124,MORGAN STANLEY,,1199993.0000,147739.0000,,2582.0000,26195.0000,39511.0000,89435.7176,85.040000000000
A,USD,STD,INDL,C,MS,2007-08-31,012124,MORGAN STANLEY,,1185131.0000,152230.0000,,1543.0000,21230.0000,35250.0000,66265.0689,62.370000000000
A,USD,STD,INDL,C,MS,2007-11-30,012124,MORGAN STANLEY,,1045409.0000,159816.0000,,-3588.0000,14711.0000,31269.0000,55687.6088,52.720000000000
A,USD,STD,INDL,C,MS,2008-02-29,012124,MORGAN STANLEY,,1090896.0000,164930.0000,,1551.0000,21184.0000,33280.0000,46555.3202,42.120000000000
A,USD,STD,INDL,C,MS,2008-05-31,012124,MORGAN STANLEY,,1031228.0000,175638.0000,,1026.0000,15042.0000,34493.0000,49045.0990,44.230000000000
A,USD,STD,INDL,C,MS,2008-08-31,012124,MORGAN STANLEY,,987403.0000,166823.0000,,1425.0000,15954.0000,35765.0000,45286.7987,40.830000000000
A,USD,STD,INDL,C,MS,2021-12-31,012124,MORGAN STANLEY,,1188140.0000,218323.0000,,3696.0000,14846.0000,105441.0000,173961.8023,98.160000000000
A,USD,STD,INDL,C,MS,2008-11-30,012124,MORGAN STANLEY,,658812.0000,141466.0000,,-2295.0000,5604.0000,50831.0000,15452.0705,14.750000000000
A,USD,STD,INDL,C,MS,2009-03-31,012124,MORGAN STANLEY,,626023.0000,170418.0000,,-177.0000,4961.0000,48522.0000,24628.2142,22.770000000000
A,USD,STD,INDL,C,MS,2009-06-30,012124,MORGAN STANLEY,,676957.0000,181563.0000,,149.0000,6798.0000,46586.0000,38750.9060,28.510000000000
A,USD,STD,INDL,C,MS,2022-03-31,012124,MORGAN STANLEY,,1222233.0000,204343.0000,,3666.0000,15235.0000,102901.0000,153487.7722,87.400000000000
A,USD,STD,INDL,C,MS,2009-09-30,012124,MORGAN STANLEY,,769503.0000,193057.0000,,757.0000,9866.0000,46349.0000,41962.8629,30.880000000000
A,USD,STD,INDL,C,MS,2009-12-31,012124,MORGAN STANLEY,,771462.0000,167286.0000,,617.0000,7704.0000,46688.0000,40273.6120,29.600000000000
A,USD,STD,INDL,C,MS,2010-03-31,012124,MORGAN STANLEY,,819719.0000,171915.0000,,1784.0000,10440.0000,48264.0000,40961.1863,29.290000000000
A,USD,STD,INDL,C,MS,2022-06-30,012124,MORGAN STANLEY,,1173776.0000,202242.0000,,2495.0000,14462.0000,101596.0000,131057.6930,76.060000000000
A,USD,STD,INDL,C,MS,2010-06-30,012124,MORGAN STANLEY,,809456.0000,171892.0000,,1903.0000,9569.0000,51013.0000,32424.5325,23.210000000000
A,USD,STD,INDL,C,MS,2010-09-30,012124,MORGAN STANLEY,,841372.0000,189990.0000,,162.0000,8357.0000,56876.0000,37340.5932,24.680000000000
A,USD,STD,INDL,C,MS,2010-12-31,012124,MORGAN STANLEY,,807698.0000,165546.0000,,836.0000,8791.0000,57211.0000,41142.1186,27.210000000000
A,USD,STD,INDL,C,MS,2022-09-30,012124,MORGAN STANLEY,,1160029.0000,197606.0000,,2632.0000,16577.0000,101011.0000,133846.9695,79.010000000000
A,USD,STD,INDL,C,MS,2011-03-31,012124,MORGAN STANLEY,,836185.0000,176817.0000,,968.0000,9427.0000,58186.0000,42211.1485,27.320000000000
A,USD,STD,INDL,C,MS,2011-06-30,012124,MORGAN STANLEY,,830747.0000,184957.0000,,1193.0000,11256.0000,59707.0000,44387.0493,23.010000000000
A,USD,STD,INDL,C,MS,2011-09-30,012124,MORGAN STANLEY,,794939.0000,183297.0000,,2199.0000,11425.0000,61828.0000,26041.0654,13.510000000000
A,USD,STD,INDL,C,MS,2022-12-31,012124,MORGAN STANLEY,,1180231.0000,219858.0000,,2236.0000,19662.0000,100141.0000,142449.9047,85.020000000000
A,USD,STD,INDL,C,MS,2011-12-31,012124,MORGAN STANLEY,,749898.0000,149152.0000,,-249.0000,8647.0000,62049.0000,29155.2982,15.130000000000
A,USD,STD,INDL,C,MS,2012-03-31,012124,MORGAN STANLEY,,781030.0000,156303.0000,,-94.0000,8525.0000,62324.0000,38854.5583,19.640000000000
A,USD,STD,INDL,C,MS,2012-06-30,012124,MORGAN STANLEY,,748517.0000,156601.0000,,591.0000,8425.0000,62841.0000,28850.3098,14.590000000000
A,USD,STD,INDL,C,MS,2012-09-30,012124,MORGAN STANLEY,,764985.0000,166244.0000,,-1023.0000,6788.0000,61799.0000,33062.1696,16.740000000000
A,USD,STD,INDL,C,MS,2012-12-31,012124,MORGAN STANLEY,,780960.0000,144268.0000,,594.0000,8232.0000,62109.0000,37743.6830,19.120000000000
A,USD,STD,INDL,C,MS,2013-03-31,012124,MORGAN STANLEY,,801383.0000,143004.0000,,962.0000,9330.0000,62704.0000,43093.6143,21.980000000000
A,USD,STD,INDL,C,MS,2013-06-30,012124,MORGAN STANLEY,,802691.0000,134177.0000,,980.0000,9588.0000,63181.0000,47866.3342,24.430000000000
A,USD,STD,INDL,C,MS,2013-09-30,012124,MORGAN STANLEY,,832223.0000,133573.0000,,906.0000,9107.0000,65128.0000,52642.8095,26.950000000000
A,USD,STD,INDL,C,MS,2013-12-31,012124,MORGAN STANLEY,,832702.0000,129382.0000,,84.0000,8899.0000,65921.0000,60991.0918,31.360000000000
A,USD,STD,INDL,C,MS,2014-03-31,012124,MORGAN STANLEY,,831381.0000,130735.0000,,1505.0000,10031.0000,67071.0000,61457.4526,31.170000000000
A,USD,STD,INDL,C,MS,2014-06-30,012124,MORGAN STANLEY,,826568.0000,132889.0000,,1899.0000,9591.0000,70755.0000,63512.3820,32.330000000000
A,USD,STD,INDL,C,MS,2014-09-30,012124,MORGAN STANLEY,,814511.0000,134744.0000,,1693.0000,9492.0000,72918.0000,67701.4040,34.570000000000
A,USD,STD,INDL,C,MS,2014-12-31,012124,MORGAN STANLEY,,801510.0000,132032.0000,,-1630.0000,8547.0000,70900.0000,75698.0240,38.800000000000
A,USD,STD,INDL,C,MS,2015-03-31,012124,MORGAN STANLEY,,829099.0000,131316.0000,,2394.0000,10795.0000,74162.0000,70360.8364,35.690000000000
A,USD,STD,INDL,C,MS,2015-06-30,012124,MORGAN STANLEY,,825755.0000,130868.0000,,1807.0000,10490.0000,75038.0000,75859.8575,38.790000000000
A,USD,STD,INDL,C,MS,2015-09-30,012124,MORGAN STANLEY,,834113.0000,135321.0000,,1018.0000,8466.0000,75287.0000,61049.1735,31.500000000000
A,USD,STD,INDL,C,MS,2015-12-31,012124,MORGAN STANLEY,,787465.0000,131372.0000,,908.0000,8217.0000,75182.0000,61075.9634,31.810000000000
A,USD,STD,INDL,C,MS,2016-03-31,012124,MORGAN STANLEY,,807497.0000,136733.0000,,1134.0000,8640.0000,76010.0000,48476.7329,25.010000000000
A,USD,STD,INDL,C,MS,2016-06-30,012124,MORGAN STANLEY,,828873.0000,139248.0000,,1582.0000,9663.0000,77116.0000,49816.8838,25.980000000000
A,USD,STD,INDL,C,MS,2016-09-30,012124,MORGAN STANLEY,,813891.0000,136672.0000,,1597.0000,9640.0000,77149.0000,60159.5000,32.060000000000
A,USD,STD,INDL,C,MS,2016-12-31,012124,MORGAN STANLEY,,814949.0000,138648.0000,,1666.0000,10006.0000,76050.0000,78267.3645,42.250000000000
A,USD,STD,INDL,C,MS,2017-03-31,012124,MORGAN STANLEY,,832391.0000,149449.0000,,1930.0000,10939.0000,77924.0000,79337.2381,42.840000000000
A,USD,STD,INDL,C,MS,2017-06-30,012124,MORGAN STANLEY,,841016.0000,155289.0000,,1757.0000,10858.0000,78826.0000,81971.5957,44.560000000000
A,USD,STD,INDL,C,MS,2017-09-30,012124,MORGAN STANLEY,,853693.0000,165885.0000,,1781.0000,10754.0000,78978.0000,87306.7762,48.170000000000
A,USD,STD,INDL,C,MS,2017-12-31,012124,MORGAN STANLEY,,851733.0000,167193.0000,,643.0000,11091.0000,77391.0000,93820.9249,52.470000000000
A,USD,STD,INDL,C,MS,2018-03-31,012124,MORGAN STANLEY,,858495.0000,170679.0000,,2668.0000,12962.0000,78034.0000,95721.4786,53.960000000000
A,USD,STD,INDL,C,MS,2018-06-30,012124,MORGAN STANLEY,,875875.0000,172585.0000,,2437.0000,12998.0000,79109.0000,82933.5522,47.400000000000
A,USD,STD,INDL,C,MS,2018-09-30,012124,MORGAN STANLEY,,865517.0000,165827.0000,,2112.0000,12563.0000,78703.0000,80370.1334,46.570000000000
A,USD,STD,INDL,C,MS,2018-12-31,012124,MORGAN STANLEY,,853531.0000,163423.0000,,1531.0000,11670.0000,80246.0000,67398.2199,39.650000000000
A,USD,STD,INDL,C,MS,2019-03-31,012124,MORGAN STANLEY,,875964.0000,167778.0000,,2429.0000,13562.0000,80724.0000,71149.0312,42.200000000000
A,USD,STD,INDL,C,MS,2019-06-30,012124,MORGAN STANLEY,,891959.0000,174046.0000,,2201.0000,13721.0000,81724.0000,72672.2471,43.810000000000
A,USD,STD,INDL,C,MSFT,2005-03-31,012141,MICROSOFT CORP,46593.0000,66275.0000,,16139.0000,2563.0000,9620.0000,47373.0000,,24.170000000000
A,USD,STD,INDL,C,MSFT,2005-06-30,012141,MICROSOFT CORP,48737.0000,70815.0000,,16877.0000,3700.0000,10161.0000,48115.0000,,24.840000000000
A,USD,STD,INDL,C,MSFT,2005-09-30,012141,MICROSOFT CORP,49831.0000,71462.0000,,17022.0000,3141.0000,9741.0000,48327.0000,273895.8500,25.730000000000
A,USD,STD,INDL,C,MSFT,2005-12-31,012141,MICROSOFT CORP,46694.0000,67257.0000,,16747.0000,3653.0000,11837.0000,44208.0000,271541.6000,26.150000000000
A,USD,STD,INDL,C,MSFT,2006-03-31,012141,MICROSOFT CORP,46628.0000,66854.0000,,18367.0000,2977.0000,10900.0000,42038.0000,278222.2500,27.210000000000
A,USD,STD,INDL,C,MSFT,2006-06-30,012141,MICROSOFT CORP,49010.0000,69597.0000,0.0000,22442.0000,2828.0000,11804.0000,40104.0000,234444.6000,23.300000000000
A,USD,STD,INDL,C,MSFT,2006-09-30,012141,MICROSOFT CORP,45358.0000,65354.0000,0.0000,21972.0000,3478.0000,10811.0000,36101.0000,268577.0000,27.350000000000
A,USD,STD,INDL,C,MSFT,2006-12-31,012141,MICROSOFT CORP,45180.0000,66371.0000,0.0000,22215.0000,2626.0000,12542.0000,36634.0000,291941.2200,29.860000000000
A,USD,STD,INDL,C,MSFT,2007-03-31,012141,MICROSOFT CORP,42783.0000,63891.0000,0.0000,21627.0000,4926.0000,14398.0000,34973.0000,266771.6400,27.870000000000
A,USD,STD,INDL,C,MSFT,2007-06-30,012141,MICROSOFT CORP,40168.0000,63171.0000,0.0000,23754.0000,3035.0000,13371.0000,31097.0000,276428.6000,29.470000000000
A,USD,STD,INDL,C,MSFT,2007-09-30,012141,MICROSOFT CORP,35853.0000,65645.0000,0.0000,22744.0000,4289.0000,13762.0000,32135.0000,275598.3000,29.460000000000
A,USD,STD,INDL,C,MSFT,2007-12-31,012141,MICROSOFT CORP,37775.0000,67339.0000,0.0000,22058.0000,4707.0000,16367.0000,34431.0000,332112.4000,35.600000000000
A,USD,STD,INDL,C,MSFT,2008-03-31,012141,MICROSOFT CORP,41489.0000,70747.0000,0.0000,27028.0000,4388.0000,14454.0000,37554.0000,264217.8000,28.380000000000
A,USD,STD,INDL,C,MSFT,2008-06-30,012141,MICROSOFT CORP,43242.0000,72793.0000,1.0000,29886.0000,4297.0000,15837.0000,36286.0000,251744.0100,27.510000000000
A,USD,STD,INDL,C,MSFT,2008-09-30,012141,MICROSOFT CORP,37202.0000,65117.0000,0.0000,24383.0000,4373.0000,15061.0000,33594.0000,239596.1300,26.690000000000
A,USD,STD,INDL,C,MSFT,2008-12-31,012141,MICROSOFT CORP,37730.0000,65786.0000,0.0000,23710.0000,4174.0000,16629.0000,34478.0000,172802.1600,19.440000000000
A,USD,STD,INDL,C,MSFT,2009-03-31,012141,MICROSOFT CORP,40724.0000,68853.0000,0.0000,23823.0000,2977.0000,13648.0000,36943.0000,163456.2600,18.370000000000
A,USD,STD,INDL,C,MSFT,2009-06-30,012141,MICROSOFT CORP,49280.0000,77888.0000,3756.0000,27034.0000,3045.0000,13099.0000,39558.0000,211743.1600,23.770000000000
A,USD,STD,INDL,C,MSFT,2009-09-30,012141,MICROSOFT CORP,52231.0000,81612.0000,3746.0000,28761.0000,3574.0000,12920.0000,41212.0000,228908.0000,25.720000000000
A,USD,STD,INDL,C,MSFT,2009-12-31,012141,MICROSOFT CORP,52487.0000,82096.0000,3746.0000,25715.0000,6662.0000,19022.0000,44283.0000,268559.2800,30.480000000000
A,USD,STD,INDL,C,MSFT,2010-03-31,012141,MICROSOFT CORP,54518.0000,84910.0000,3746.0000,26424.0000,4006.0000,14503.0000,45710.0000,256617.0750,29.287500000000
A,USD,STD,INDL,C,MSFT,2010-06-30,012141,MICROSOFT CORP,55676.0000,86113.0000,4939.0000,26147.0000,4518.0000,16039.0000,46175.0000,199450.6800,23.010000000000
A,USD,STD,INDL,C,MSFT,2010-09-30,012141,MICROSOFT CORP,59581.0000,91540.0000,9665.0000,25857.0000,5410.0000,16195.0000,46942.0000,209683.3800,24.490000000000
A,USD,STD,INDL,C,MSFT,2010-12-31,012141,MICROSOFT CORP,59684.0000,92306.0000,9671.0000,24312.0000,6634.0000,19953.0000,48481.0000,234527.7300,27.910000000000
A,USD,STD,INDL,C,MSFT,2011-03-31,012141,MICROSOFT CORP,66263.0000,99727.0000,11915.0000,24042.0000,5232.0000,16428.0000,53452.0000,214063.0900,25.390000000000
A,USD,STD,INDL,C,MSFT,2011-06-30,012141,MICROSOFT CORP,74918.0000,108704.0000,11921.0000,28774.0000,5874.0000,17367.0000,57083.0000,217776.0000,26.000000000000
A,USD,STD,INDL,C,MSFT,2011-09-30,012141,MICROSOFT CORP,75271.0000,107415.0000,11927.0000,25543.0000,5738.0000,17372.0000,59391.0000,209324.9000,24.890000000000
A,USD,STD,INDL,C,MSFT,2011-12-31,012141,MICROSOFT CORP,72513.0000,112243.0000,11932.0000,25373.0000,6624.0000,20885.0000,64121.0000,217596.7200,25.960000000000
A,USD,STD,INDL,C,MSFT,2012-03-31,012141,MICROSOFT CORP,76860.0000,118010.0000,11938.0000,26170.0000,5108.0000,17407.0000,68659.0000,270942.0000,32.255000000000
A,USD,STD,INDL,C,MSFT,2012-06-30,012141,MICROSOFT CORP,85084.0000,121271.0000,10713.0000,32688.0000,-492.0000,18059.0000,66363.0000,256374.7900,30.590000000000
A,USD,STD,INDL,C,MSFT,2012-09-30,012141,MICROSOFT CORP,84051.0000,121876.0000,9714.0000,31402.0000,4466.0000,16008.0000,68836.0000,250638.7200,29.760000000000
A,USD,STD,INDL,C,MSFT,2012-12-31,012141,MICROSOFT CORP,89574.0000,128683.0000,11947.0000,31910.0000,6377.0000,21456.0000,72576.0000,223667.0278,26.709700000000
A,USD,STD,INDL,C,MSFT,2013-03-31,012141,MICROSOFT CORP,93524.0000,134105.0000,11949.0000,31929.0000,6055.0000,20489.0000,76688.0000,238823.1450,28.605000000000
A,USD,STD,INDL,C,MSFT,2013-06-30,012141,MICROSOFT CORP,101466.0000,142431.0000,12601.0000,37417.0000,4965.0000,19896.0000,78944.0000,287690.7600,34.545000000000
A,USD,STD,INDL,C,MSFT,2013-09-30,012141,MICROSOFT CORP,99450.0000,142348.0000,12632.0000,34623.0000,5244.0000,18529.0000,81641.0000,277754.8800,33.280000000000
A,USD,STD,INDL,C,MSFT,2013-12-31,012141,MICROSOFT CORP,106870.0000,153543.0000,20676.0000,33742.0000,6558.0000,24519.0000,85100.0000,310503.0000,37.410000000000
A,USD,STD,INDL,C,MSFT,2014-03-31,012141,MICROSOFT CORP,109006.0000,156119.0000,20679.0000,33903.0000,5660.0000,20403.0000,87424.0000,338577.4000,40.990000000000
A,USD,STD,INDL,C,MSFT,2014-06-30,012141,MICROSOFT CORP,114246.0000,172384.0000,20645.0000,45625.0000,4612.0000,23000.0000,89784.0000,343566.3000,41.700000000000
A,USD,STD,INDL,C,MSFT,2014-09-30,012141,MICROSOFT CORP,112439.0000,169656.0000,18472.0000,44694.0000,4540.0000,23201.0000,90170.0000,382701.8000,46.360000000000
A,USD,STD,INDL,C,MSFT,2014-12-31,012141,MICROSOFT CORP,116362.0000,174848.0000,18260.0000,47415.0000,5863.0000,26470.0000,91879.0000,381726.1000,46.450000000000
A,USD,STD,INDL,C,MSFT,2015-03-31,012141,MICROSOFT CORP,118398.0000,176683.0000,27644.0000,40748.0000,4985.0000,21729.0000,90132.0000,329834.0150,40.655000000000
A,USD,STD,INDL,C,MSFT,2015-06-30,012141,MICROSOFT CORP,124712.0000,176223.0000,27808.0000,49858.0000,-3195.0000,22180.0000,80083.0000,354392.0500,44.150000000000
A,USD,STD,INDL,C,MSFT,2015-09-30,012141,MICROSOFT CORP,121656.0000,172896.0000,27819.0000,49399.0000,4902.0000,20379.0000,77445.0000,353460.3600,44.260000000000
A,USD,STD,INDL,C,MSFT,2015-12-31,012141,MICROSOFT CORP,127812.0000,180098.0000,40679.0000,42643.0000,5018.0000,23796.0000,76780.0000,439679.0000,55.480000000000
A,USD,STD,INDL,C,MSFT,2016-03-31,012141,MICROSOFT CORP,128421.0000,181869.0000,40896.0000,44354.0000,3756.0000,20531.0000,74806.0000,434660.1000,55.230000000000
A,USD,STD,INDL,C,MSFT,2016-06-30,012141,MICROSOFT CORP,139660.0000,193694.0000,41544.0000,59357.0000,3122.0000,20614.0000,71997.0000,399535.3600,51.170000000000
A,USD,STD,INDL,C,MSFT,2016-09-30,012141,MICROSOFT CORP,157909.0000,212524.0000,61154.0000,58810.0000,5667.0000,21928.0000,70372.0000,448358.4000,57.600000000000
A,USD,STD,INDL,C,MSFT,2016-12-31,012141,MICROSOFT CORP,144949.0000,224610.0000,60806.0000,70787.0000,6267.0000,25826.0000,68809.0000,480342.2000,62.140000000000
A,USD,STD,INDL,C,MSFT,2017-03-31,012141,MICROSOFT CORP,146313.0000,225017.0000,77922.0000,52005.0000,5486.0000,23212.0000,69729.0000,508636.7800,65.860000000000
A,USD,STD,INDL,C,MSFT,2017-06-30,012141,MICROSOFT CORP,159851.0000,241086.0000,78473.0000,64527.0000,8069.0000,25605.0000,72394.0000,531312.4400,68.930000000000
A,USD,STD,INDL,C,MSFT,2017-09-30,012141,MICROSOFT CORP,161031.0000,249097.0000,85150.0000,51615.0000,6576.0000,24538.0000,89647.0000,575062.8000,74.490000000000
A,USD,STD,INDL,C,MSFT,2017-12-31,012141,MICROSOFT CORP,167633.0000,256003.0000,82734.0000,58099.0000,-6302.0000,28918.0000,78360.0000,659085.7000,85.540000000000
A,USD,STD,INDL,C,MSFT,2018-03-31,012141,MICROSOFT CORP,156659.0000,245497.0000,83381.0000,46133.0000,7424.0000,26819.0000,79239.0000,701866.3000,91.270000000000
A,USD,STD,INDL,C,MSFT,2018-06-30,012141,MICROSOFT CORP,169662.0000,258848.0000,81935.0000,58488.0000,8873.0000,30085.0000,82718.0000,757028.9700,98.610000000000
A,USD,STD,INDL,C,MSFT,2018-09-30,012141,MICROSOFT CORP,164195.0000,257619.0000,79856.0000,56277.0000,8824.0000,29084.0000,85967.0000,878361.6000,114.370000000000
A,USD,STD,INDL,C,MSFT,2018-12-31,012141,MICROSOFT CORP,156874.0000,258859.0000,80301.0000,50318.0000,8420.0000,32471.0000,92128.0000,780362.3100,101.570000000000
A,USD,STD,INDL,C,MSFT,2019-03-31,012141,MICROSOFT CORP,159887.0000,263281.0000,78085.0000,53861.0000,8809.0000,30571.0000,94864.0000,904128.0400,117.940000000000
A,USD,STD,INDL,C,MSFT,2019-06-30,012141,MICROSOFT CORP,175552.0000,286556.0000,79107.0000,69420.0000,13187.0000,33717.0000,102330.0000,1023856.2800,133.960000000000
A,USD,STD,INDL,C,MSFT,2019-09-30,012141,MICROSOFT CORP,165896.0000,278955.0000,80598.0000,58118.0000,10678.0000,33055.0000,106061.0000,1061355.0200,139.030000000000
A,USD,STD,INDL,C,MSFT,2019-12-31,012141,MICROSOFT CORP,167074.0000,282794.0000,78820.0000,59640.0000,11649.0000,36906.0000,110109.0000,1200254.7000,157.700000000000
A,USD,STD,INDL,C,MSFT,2020-03-31,012141,MICROSOFT CORP,170505.0000,285449.0000,78250.0000,58707.0000,10752.0000,35021.0000,114501.0000,1197018.9000,157.710000000000
A,USD,STD,INDL,C,MSFT,2020-06-30,012141,MICROSOFT CORP,181915.0000,301311.0000,76205.0000,72310.0000,11202.0000,38033.0000,118304.0000,1540774.2100,203.510000000000
A,USD,STD,INDL,C,MSFT,2020-09-30,012141,MICROSOFT CORP,177077.0000,301001.0000,74379.0000,70056.0000,13893.0000,37154.0000,123392.0000,1590936.1200,210.330000000000
A,USD,STD,INDL,C,MSFT,2020-12-31,012141,MICROSOFT CORP,173973.0000,304137.0000,74830.0000,67486.0000,15463.0000,43076.0000,130236.0000,1678381.3200,222.420000000000
A,USD,STD,INDL,C,MSFT,2021-03-31,012141,MICROSOFT CORP,165614.0000,308879.0000,70580.0000,72193.0000,15457.0000,41706.0000,134505.0000,1776291.1800,235.770000000000
A,USD,STD,INDL,C,MSFT,2021-06-30,012141,MICROSOFT CORP,184406.0000,333779.0000,71453.0000,88657.0000,16458.0000,46152.0000,141988.0000,2036897.1000,270.900000000000
A,USD,STD,INDL,C,MSFT,2021-09-30,012141,MICROSOFT CORP,174326.0000,335418.0000,72755.0000,80528.0000,20505.0000,45317.0000,151978.0000,2117219.2000,281.920000000000
A,USD,STD,INDL,C,MSFT,2021-12-31,012141,MICROSOFT CORP,174188.0000,340389.0000,72285.0000,77510.0000,18765.0000,51728.0000,160010.0000,2522400.0000,336.320000000000
A,USD,STD,INDL,C,MSFT,2022-03-31,012141,MICROSOFT CORP,153922.0000,344607.0000,73085.0000,77439.0000,16728.0000,49360.0000,162924.0000,2307083.7300,308.310000000000
A,USD,STD,INDL,C,MSFT,2022-06-30,012141,MICROSOFT CORP,169684.0000,364840.0000,72363.0000,95082.0000,16740.0000,51865.0000,166542.0000,1916979.1200,256.830000000000
A,USD,STD,INDL,C,MSFT,2022-09-30,012141,MICROSOFT CORP,160812.0000,359784.0000,70609.0000,87389.0000,17556.0000,50122.0000,173566.0000,1736735.3000,232.900000000000
A,USD,STD,INDL,C,MSFT,2022-12-31,012141,MICROSOFT CORP,157823.0000,364552.0000,70596.0000,81718.0000,16425.0000,52747.0000,183136.0000,1785939.5400,239.820000000000
A,USD,STD,INDL,C,ORCL,2005-02-28,012142,ORACLE CORP,11921.0000,23767.0000,159.0000,12237.0000,540.0000,2950.0000,9870.0000,,12.950000000000
A,USD,STD,INDL,C,ORCL,2005-05-31,012142,ORACLE CORP,8479.0000,20687.0000,159.0000,8063.0000,1022.0000,3878.0000,10837.0000,,12.800000000000
A,USD,STD,INDL,C,ORCL,2005-08-31,012142,ORACLE CORP,7189.0000,19596.0000,157.0000,6547.0000,519.0000,2768.0000,11331.0000,,12.990000000000
A,USD,STD,INDL,C,ORCL,2005-11-30,012142,ORACLE CORP,6266.0000,19346.0000,156.0000,5563.0000,797.0000,3292.0000,12115.0000,,12.600000000000
A,USD,STD,INDL,C,ORCL,2006-02-28,012142,ORACLE CORP,11199.0000,28464.0000,5741.0000,5866.0000,765.0000,3469.0000,15043.0000,,12.420000000000
