Model,ticker,evtdate,cret,car,bhar,nrets_est
Market Model,TMO,2019-03-13,0.028703995,0.0170576147,0.0172570527,100
Market Model,TMO,2013-04-16,0.0239979897,0.0454129084,0.0450523924,100
Market Model,TMO,2017-05-16,-0.003206623,0.0137446153,0.0137755946,100
Market Model,TMO,2015-10-21,-0.038983182,-0.046564665,-0.046038601,100
Market Model,TMO,2020-10-21,0.0448741573,0.0360626066,0.0365772904,100
Market Model,TMO,2015-04-22,-0.033425353,-0.040785739,-0.040660054,100
Market Model,TMO,2020-04-22,-0.020326446,-0.008963797,-0.01007756,100
Market Model,TMO,2015-07-22,0.0325328633,0.0463959163,0.0465036798,100
Market Model,TMO,2020-07-22,0.0186366231,0.0185656552,0.0186019807,100
Market Model,TMO,2013-05-22,-0.012560498,-0.006620167,-0.006632355,100
Market Model,TMO,2009-10-22,0.0088907705,0.012896212,0.012904301,100
Market Model,TMO,2014-10-22,0.0166185603,-0.009732797,-0.011029495,100
Market Model,TMO,2014-04-23,-0.033344504,-0.042116211,-0.042191438,100
Market Model,TMO,2009-07-23,0.0662983425,0.0416748537,0.0423669205,100
Market Model,TMO,2014-07-23,0.0275912887,0.0150346223,0.0152369153,100
Market Model,TMO,2012-05-23,0.0055855162,0.003434275,0.0030754455,100
Market Model,TMO,2013-10-23,0.018687664,0.0121762503,0.0121861968,100
Market Model,TMO,2019-10-23,0.0349157085,0.0336276416,0.0325713444,100
Market Model,TMO,2008-04-24,0.0143167814,0.0012835553,0.0011153703,100
Market Model,TMO,2013-04-24,0.002126329,-0.020998865,-0.021292479,100
Market Model,TMO,2019-04-24,0.0403720715,0.0310478281,0.0311955081,100
Market Model,TMO,2008-07-24,-0.008933086,0.0013332889,0.0014266158,100
Market Model,TMO,2013-07-24,0.0101848777,0.0089843488,0.0089190798,100
Market Model,TMO,2019-07-24,-0.003907723,-0.01204513,-0.012198891,100
Market Model,TMO,2008-10-24,-0.139653912,-0.10413437,-0.097880546,100
Market Model,TMO,2012-10-24,0.0556030796,0.0715305215,0.071583017,100
Market Model,TMO,2018-10-24,0.0195774461,0.041421121,0.0412110763,100
Market Model,TMO,2012-04-25,0.0215813953,-0.001174386,-0.002225434,100
Market Model,TMO,2018-04-25,-0.011601572,-0.009182367,-0.009110241,100
Market Model,TMO,2012-07-25,0.0786982249,0.0710184737,0.0704219757,100
Market Model,TMO,2018-07-25,0.0710362505,0.0580248759,0.0595031012,100
Market Model,TMO,2006-10-25,0.0335776779,0.0222106576,0.0213233114,100
Market Model,TMO,2007-10-25,-0.027894472,-0.040246882,-0.040059232,100
Market Model,TMO,2017-10-25,0.0308689613,0.0290636063,0.0291675052,100
Market Model,TMO,2017-04-26,0.0594890047,0.053204632,0.0532187575,100
Market Model,TMO,2017-07-26,-0.037823891,-0.043546683,-0.043284668,100
Market Model,TMO,2011-10-26,-0.070130347,-0.095411066,-0.09806973,100
Market Model,TMO,2011-04-27,0.0580372846,0.0392616406,0.0401086947,100
Market Model,TMO,2007-07-27,0.0082878131,0.0362613724,0.035996443,100
Market Model,TMO,2010-07-27,-0.099628107,-0.10325949,-0.102648685,100
Market Model,TMO,2011-07-27,-0.058851077,-0.031857606,-0.031321136,100
Market Model,TMO,2016-05-27,0.0040354591,-0.003261174,-0.003283277,100
Market Model,TMO,2010-10-27,0.0149313159,0.0178878987,0.0177847001,100
Market Model,TMO,2016-10-27,-0.005136176,0.0047635133,0.0046218868,100
Market Model,TMO,2016-04-28,-0.009340018,0.0010830686,0.0009686011,100
Market Model,TMO,2016-01-28,-0.015212528,-0.036052955,-0.03791142,100
Market Model,TMO,2016-07-28,-0.000314683,-0.004890432,-0.004893822,100
Market Model,TMO,2015-01-29,0.0026425368,0.0265881294,0.0260395891,100
Market Model,TMO,2010-04-30,-0.008045772,-0.015329114,-0.015251407,100
Market Model,TMO,2014-01-30,0.0251068376,0.0287122923,0.0287311344,100
Market Model,TMO,2019-01-30,0.0327476038,0.0030760776,0.002806063,100
Market Model,TMO,2020-01-30,-0.060223249,-0.042759648,-0.041951899,100
Market Model,TMO,2013-01-31,0.0619142289,0.0497711514,0.0506852957,100
Market Model,TMO,2017-01-31,0.0514953592,0.0632579111,0.0624747157,100
Market Model,TMO,2018-01-31,0.0162241214,0.022947598,0.0219160445,100
Market Model,MS,2014-08-01,-0.045290942,-0.02398209,-0.023527656,100
Market Model,MS,2013-12-10,-0.01116218,0.012326286,0.0120499437,100
Market Model,MS,2020-06-10,-0.111266201,-0.004521932,-0.004164367,100
Market Model,MS,2014-06-11,-0.007817386,0.0042083552,0.0041258441,100
Market Model,MS,2013-02-14,0.0101565806,0.004436522,0.0044459539,100
Market Model,MS,2009-01-14,-0.134646088,-0.080713022,-0.073642582,100
Market Model,MS,2020-10-15,0.0279540048,0.0388061512,0.0390262706,100
Market Model,MS,2020-04-16,-0.019317612,-0.041386731,-0.040457717,100
Market Model,MS,2014-02-18,-0.031761953,-0.03368163,-0.033312953,100
Market Model,MS,2020-01-16,0.0879682179,0.0688707391,0.0701750961,100
Market Model,MS,2020-07-16,0.0378217822,0.0236339093,0.0239295451,100
Market Model,MS,2013-05-16,0.0379068809,0.0128971404,0.0129655615,100
Market Model,MS,2018-10-16,0.0865760995,0.0676138667,0.0695285761,100
Market Model,MS,2014-04-17,0.048392555,0.0264829362,0.0269951043,100
Market Model,MS,2019-04-17,0.0319010417,0.034264469,0.0341124881,100
Market Model,MS,2008-12-17,0.1898826979,0.1322813627,0.1383289677,100
Market Model,MS,2014-01-17,0.0127250155,0.0172244007,0.0161082212,100
Market Model,MS,2017-01-17,-0.017648407,-0.025084065,-0.025765821,100
Market Model,MS,2019-01-17,0.0188899254,-0.004862697,-0.006923359,100
Market Model,MS,2014-07-17,0.02,0.0179446572,0.0181663159,100
Market Model,MS,2014-10-17,0.0217724624,-0.011369192,-0.011680426,100
Market Model,MS,2017-10-17,0.0383022774,0.0333759246,0.0337761655,100
Market Model,MS,2019-10-17,0.0265694804,0.0324188357,0.0326492671,100
Market Model,MS,2008-09-17,-0.299471886,-0.349745059,-0.323186469,100
Market Model,MS,2013-04-18,-0.05812357,-0.043925371,-0.043467737,100
Market Model,MS,2016-04-18,0.0110813909,0.0052450885,0.0048004209,100
Market Model,MS,2018-04-18,0.0243445693,0.012265823,0.0122531636,100
Market Model,MS,2013-01-18,0.1187925998,0.0853887327,0.0882982328,100
Market Model,MS,2018-01-18,0.0523809524,0.0323473848,0.033067503,100
Market Model,MS,2013-07-18,0.0462471569,0.0269641093,0.0269448453,100
Market Model,MS,2018-07-18,0.0194274029,0.0148498531,0.0145577579,100
Market Model,MS,2019-07-18,-0.000900293,0.0074294775,0.0072205643,100
Market Model,MS,2008-06-18,-0.049657129,-0.028963953,-0.028557681,100
Market Model,MS,2012-10-18,-0.019026301,0.0195361969,0.0183180485,100
Market Model,MS,2013-10-18,0.0279427174,0.0025562908,0.0023471723,100
Market Model,MS,2012-04-19,-0.020728291,0.0031981632,0.0024516068,100
Market Model,MS,2017-04-19,0.0243432152,0.0107103375,0.0107652223,100
Market Model,MS,2007-12-19,0.0371492025,0.0202950233,0.0192903566,100
Market Model,MS,2012-01-19,0.1316923077,0.0983942316,0.1026337928,100
Market Model,MS,2016-01-19,-0.070349908,-0.022599959,-0.022419676,100
Market Model,MS,2012-07-19,-0.108786611,-0.104559046,-0.100110696,100
Market Model,MS,2017-07-19,0.0260313258,0.0162235777,0.0160397131,100
Market Model,MS,2008-03-19,0.3653106102,0.2606714292,0.2934103408,100
Market Model,MS,2011-10-19,0.0891803279,0.081436771,0.0817833779,100
Market Model,MS,2015-10-19,-0.040464148,-0.043800748,-0.044199779,100
Market Model,MS,2016-10-19,0.0349166405,0.0215363496,0.0218259165,100
Market Model,MS,2007-09-19,-0.004313665,-0.049910642,-0.052111789,100
Market Model,MS,2015-04-20,-0.016327623,-0.011278461,-0.011126276,100
Market Model,MS,2010-01-20,-0.034233048,-0.007746064,-0.008116255,100
Market Model,MS,2015-07-20,0.0042595841,0.0112837298,0.0112562403,100
Market Model,MS,2016-07-20,0.0233959589,0.0321548325,0.0322531388,100
Market Model,MS,2007-06-20,-0.013672316,-0.001967961,-0.00158876,100
Market Model,MS,2010-04-21,0.0791610284,0.0595823083,0.0612589239,100
Market Model,MS,2011-04-21,-0.012260536,-0.034840471,-0.035306412,100
Market Model,MS,2011-01-21,0.0720720721,0.0671042884,0.0679846901,100
Market Model,MS,2015-01-21,0.0183433649,-0.009663418,-0.009936141,100
Market Model,MS,2010-07-21,0.0811138015,0.0463516256,0.0480382358,100
Market Model,MS,2011-07-21,0.1391801716,0.1254671375,0.1276381614,100
Market Model,MS,2007-03-21,0.081444948,0.0442506702,0.0447523,100
Market Model,MS,2009-10-21,0.0794321957,0.0951910569,0.0960808277,100
Market Model,MS,2010-10-21,-0.034265459,-0.050127316,-0.050061617,100
Market Model,MS,2009-04-22,-0.066326531,-0.160950257,-0.166007969,100
Market Model,MS,2009-07-23,0.0250362845,-0.068068704,-0.070388029,100
Market Model,MS,2015-04-30,0.0126889849,0.0195031818,0.0196534423,100
Market Model,MS,2017-05-31,-0.005368814,-0.022585713,-0.022933341,100
Market Model,C,2015-03-02,0.0251860332,0.0255254517,0.0256695622,100
Market Model,C,2018-12-06,-0.104511971,-0.037620879,-0.035094319,100
Market Model,C,2013-03-05,0.0586559012,0.0168741291,0.0174830037,100
Market Model,C,2007-11-05,-0.089067775,-0.098772901,-0.096128044,100
Market Model,C,2018-03-06,0.003257329,-0.017335157,-0.017481977,100
Market Model,C,2017-12-07,-0.010844003,-0.024025363,-0.024180327,100
Market Model,C,2017-03-07,0.0018032787,0.0069509426,0.0068184662,100
Market Model,C,2016-12-08,0.0366022099,0.0014383383,0.0014015122,100
Market Model,C,2014-09-08,-0.023060797,-0.0148745,-0.014717402,100
Market Model,C,2014-12-09,-0.028708987,-0.004066294,-0.004114764,100
Market Model,C,2015-12-09,-0.032169118,-0.019647183,-0.019354526,100
Market Model,C,2013-12-10,-0.015148573,0.0102000278,0.0099347918,100
Market Model,C,2019-12-10,-0.003429627,-0.001365862,-0.001382218,100
Market Model,C,2019-06-11,0.0170497793,0.0174900158,0.0172319508,100
Market Model,C,2020-06-11,-0.121848739,-0.029042899,-0.034794494,100
Market Model,C,2019-03-12,0.0256203674,0.0053546192,0.0054565989,100
Market Model,C,2017-10-12,-0.040835329,-0.043075337,-0.042828261,100
Market Model,C,2018-10-12,-0.010578985,0.0013994072,0.0011515653,100
Market Model,C,2018-09-12,0.0074680454,0.0023808532,0.0022678446,100
Market Model,C,2017-04-13,-0.000677622,0.0010565147,0.000997197,100
Market Model,C,2018-04-13,0.0025754757,-0.011944402,-0.012662069,100
Market Model,C,2018-07-13,0.0228243263,0.0192928858,0.0186296314,100
Market Model,C,2017-06-13,0.004189294,0.0002594394,0.0002958641,100
Market Model,C,2018-06-13,-0.028630157,-0.027095913,-0.02684516,100
Market Model,C,2014-11-13,-0.00799108,-0.009943705,-0.00993963,100
Market Model,C,2020-10-13,-0.042288004,-0.042795865,-0.042995599,100
Market Model,C,2014-04-14,0.0449924292,0.0460940979,0.0461828802,100
Market Model,C,2019-01-14,0.0875265769,0.0810023687,0.0830709102,100
Market Model,C,2014-07-14,0.0509594883,0.0509605146,0.0516294154,100
Market Model,C,2017-07-14,-0.001344889,-0.009042386,-0.009058731,100
Market Model,C,2020-07-14,-0.015384615,-0.028035855,-0.028857473,100
Market Model,C,2016-10-14,-0.002053388,0.0161280923,0.0160245564,100
Market Model,C,2016-09-14,-0.014856665,0.0015207179,0.0021442552,100
Market Model,C,2013-04-15,0.0398930243,0.0557529352,0.05682843,100
Market Model,C,2016-04-15,0.0194350282,0.0141959642,0.0142594134,100
Market Model,C,2019-04-15,0.0515854954,0.0440365066,0.0446604632,100
Market Model,C,2020-04-15,-0.131962296,-0.161865504,-0.154409777,100
Market Model,C,2008-01-15,-0.081232493,-0.04929994,-0.048911986,100
Market Model,C,2011-07-15,-0.043830758,-0.026598057,-0.025967473,100
Market Model,C,2013-07-15,0.0357713829,0.0300707734,0.0304109221,100
Market Model,C,2016-07-15,0.028617586,0.0197982846,0.0198559715,100
Market Model,C,2019-07-15,-0.004049714,-0.006959332,-0.006947711,100
Market Model,C,2007-10-15,-0.073054636,-0.059303757,-0.057633021,100
Market Model,C,2012-10-15,0.048704955,0.0277078437,0.0270793977,100
Market Model,C,2013-10-15,0.0329134498,0.0187946546,0.0185654268,100
Market Model,C,2014-10-15,-0.003006012,-0.000755671,-0.001835484,100
Market Model,C,2015-10-15,0.0289006054,0.0118146101,0.0112655442,100
Market Model,C,2019-10-15,-0.008559201,-0.018966381,-0.019223865,100
Market Model,C,2007-04-16,0.0170377541,0.0046261707,0.0043752549,100
Market Model,C,2012-04-16,0.0131407942,0.012915031,0.0126566536,100
Market Model,C,2015-04-16,0.0064479423,0.0194706775,0.0192723649,100
Market Model,C,2014-01-16,-0.031139944,-0.02664599,-0.027281674,100
Market Model,C,2015-01-16,-0.036493374,-0.04244904,-0.042353448,100
Market Model,C,2016-01-19,-0.107756721,-0.068386673,-0.06541909,100
Market Model,C,2018-01-16,0.0252779248,0.0096491681,0.0097988125,100
Market Model,C,2012-07-16,0.0830696203,0.0392107693,0.0407337789,100
Market Model,C,2015-07-16,0.050795922,0.0441927481,0.04472409,100
Market Model,C,2016-11-16,0.0140819312,-0.009727197,-0.010047708,100
Market Model,C,2008-10-16,-0.200859291,-0.087361435,-0.050946005,100
Market Model,C,2009-10-16,-0.092,-0.112054677,-0.109246231,100
Market Model,C,2015-09-16,0.0131424088,-0.010874109,-0.011341543,100
Market Model,C,2009-04-17,-0.259445844,-0.22228681,-0.203795386,100
Market Model,C,2012-01-17,-0.081329114,-0.098539445,-0.099232865,100
Market Model,C,2013-01-17,-0.021376556,-0.042607281,-0.042973475,100
Market Model,C,2009-07-17,-0.119873817,-0.177749236,-0.174507704,100
Market Model,C,2011-10-17,0.0810419682,0.0658890531,0.0667611162,100
Market Model,C,2008-04-18,0.0678327645,0.0518581606,0.0530001265,100
Market Model,C,2011-04-18,0.0225733634,0.0269410042,0.027080613,100
Market Model,C,2011-01-18,-0.055555556,-0.048096258,-0.048670803,100
Market Model,C,2010-04-19,0.0332640333,0.0540061098,0.0508959384,100
Market Model,C,2007-01-19,0.0053318625,0.0126493037,0.012655503,100
Market Model,C,2009-01-20,-0.041775457,0.0182571932,-0.040992392,100
Market Model,C,2010-01-19,-0.014245014,-0.002508213,-0.003243642,100
Market Model,C,2017-01-19,-0.038883179,-0.045586443,-0.045050195,100
Market Model,C,2008-07-21,0.162493044,0.1271680785,0.1343572141,100
Market Model,C,2006-10-19,-0.002797203,-0.006579831,-0.00660509,100
Market Model,C,2007-07-20,-0.014341085,-0.008598721,-0.008440923,100
Market Model,C,2011-10-20,0.0140562249,0.0068362691,0.0071345651,100
Market Model,C,2015-07-21,0.0270638298,0.0378098338,0.0379117455,100
Market Model,C,2014-01-23,-0.048601736,-0.000617301,-0.00051257,100
Market Model,C,2013-10-23,-0.017244758,-0.022513567,-0.022377986,100
Market Model,C,2015-04-24,-0.005649718,-0.001880137,-0.001856656,100
Market Model,C,2012-01-24,0.0107962213,-0.00319142,-0.003124653,100
Market Model,C,2015-01-26,-0.0254186,-0.013250947,-0.013156323,100
Market Model,C,2012-04-25,0.0189473684,-0.034337775,-0.035002028,100
Market Model,C,2014-05-27,0.0038184132,-0.004606903,-0.004630007,100
Market Model,C,2008-05-28,0.0435606061,0.0232151121,0.0234782985,100
Market Model,C,2013-05-29,0.0544338876,0.0411038483,0.0421190445,100
Market Model,C,2014-05-29,2.220446E-16,-0.001146913,-0.001160791,100
Market Model,C,2018-05-29,-0.037945462,-0.036074452,-0.036160784,100
Market Model,C,2019-05-29,-0.012113682,0.0040028386,0.0039735745,100
Market Model,C,2020-05-29,-0.053769613,-0.060995236,-0.062099225,100
Market Model,C,2018-05-30,-0.025569842,-0.018049407,-0.018454041,100
Market Model,C,2008-09-30,0.141439206,0.2570346547,0.2651893609,100
Market Model,C,2016-05-31,0.0180004337,0.0115480682,0.0116310288,100
Market Model,ADBE,2018-09-05,-0.014268908,-0.009097472,-0.009967826,100
Market Model,ADBE,2013-05-07,-0.035949798,-0.048895912,-0.048550543,100
Market Model,ADBE,2020-12-10,-0.039109191,-0.032960869,-0.032523679,100
Market Model,ADBE,2015-12-11,0.0413130862,0.0515324527,0.0519513756,100
Market Model,ADBE,2020-06-12,-0.013470331,0.0178868554,0.0174024179,100
Market Model,ADBE,2013-12-13,0.0706442167,0.0678146514,0.061802386,100
Market Model,ADBE,2019-12-13,0.0660433265,0.0441704794,0.0452175759,100
Market Model,ADBE,2020-03-13,-0.092630778,0.0701197724,0.051628854,100
Market Model,ADBE,2012-12-14,0.0406093488,0.0404950339,0.0397987807,100
Market Model,ADBE,2018-12-14,-0.098432091,-0.040095715,-0.039458466,100
Market Model,ADBE,2018-11-14,0.0138589597,0.0093009562,0.0092616861,100
Market Model,ADBE,2018-09-14,0.0017177639,-0.001905795,-0.002382337,100
Market Model,ADBE,2006-12-15,0.0245657568,0.0168478366,0.0152806434,100
Market Model,ADBE,2017-12-15,-0.000508963,-0.015289736,-0.015430472,100
Market Model,ADBE,2007-06-15,-0.032645659,-0.051648118,-0.051567567,100
Market Model,ADBE,2018-06-15,-0.001717878,-0.007756385,-0.008208858,100
Market Model,ADBE,2019-03-15,-0.025039716,-0.044822611,-0.045492408,100
Market Model,ADBE,2006-09-15,0.1186996719,0.1230244335,0.1247963325,100
Market Model,ADBE,2009-12-16,0.0343767468,0.0523276267,0.0516689006,100
Market Model,ADBE,2011-12-16,0.0371417798,0.0491630017,0.047529938,100
Market Model,ADBE,2016-12-16,-0.004914469,-0.011940783,-0.012200452,100
Market Model,ADBE,2006-06-16,0.0073503675,-0.005181899,-0.004835994,100
Market Model,ADBE,2018-03-16,0.0171214063,0.0340007918,0.0336257796,100
Market Model,ADBE,2009-09-16,-0.066780335,-0.094031126,-0.094128927,100
Market Model,ADBE,2020-09-16,-0.023893314,-0.023469654,-0.02439153,100
Market Model,ADBE,2008-12-17,0.0009363296,-0.034697852,-0.034497365,100
Market Model,ADBE,2008-06-17,-0.041442285,-0.027489342,-0.02730921,100
Market Model,ADBE,2009-06-17,-0.003469813,0.0031027211,0.0028258004,100
Market Model,ADBE,2015-06-17,0.0062103929,-0.00680758,-0.007433009,100
Market Model,ADBE,2017-03-17,0.0343952174,0.03918532,0.0390331032,100
Market Model,ADBE,2008-09-17,0.0412289916,0.0247048764,0.0217872207,100
Market Model,ADBE,2014-09-17,-0.033584745,-0.055828274,-0.056683504,100
Market Model,ADBE,2007-12-18,-0.005699359,0.0010861529,0.0003575658,100
Market Model,ADBE,2014-06-18,0.0788228335,0.0607985533,0.0604658637,100
Market Model,ADBE,2009-03-18,0.1512195122,0.1064723616,0.1100364963,100
Market Model,ADBE,2015-03-18,-0.015192136,-0.019996609,-0.020595265,100
Market Model,ADBE,2016-03-18,0.0491096745,0.030418549,0.0305097698,100
Market Model,ADBE,2007-09-18,0.00967519,-0.032298741,-0.032336899,100
Market Model,ADBE,2013-09-18,0.0774615704,0.0609911316,0.0596723928,100
Market Model,ADBE,2015-09-18,0.0346454737,0.0476710461,0.0479346993,100
Market Model,ADBE,2019-09-18,-0.00590252,-0.008127713,-0.00829756,100
Market Model,ADBE,2013-06-19,0.0346854114,0.0554611994,0.0544191002,100
Market Model,ADBE,2019-06-19,0.0961901306,0.0573224294,0.0592552568,100
Market Model,ADBE,2008-03-19,0.1188697629,0.08904805,0.0913694617,100
Market Model,ADBE,2014-03-19,0.004694147,-0.009468937,-0.009581006,100
Market Model,ADBE,2005-12-20,-0.035291087,-0.028637974,-0.028196525,100
Market Model,ADBE,2012-06-20,-0.042905302,-0.028633482,-0.028054546,100
Market Model,ADBE,2012-03-20,-0.007687759,-0.008280746,-0.009297317,100
Market Model,ADBE,2013-03-20,0.0272771554,0.0268288959,0.0263232303,100
Market Model,ADBE,2012-09-20,0.0386859073,0.0397976559,0.0393011179,100
Market Model,ADBE,2017-09-20,-0.041535597,-0.046135814,-0.046198756,100
Market Model,ADBE,2010-12-21,0.0645189302,0.0558986157,0.0560110678,100
Market Model,ADBE,2017-06-21,0.0237976487,0.0277404724,0.0277411667,100
Market Model,ADBE,2007-03-21,0.0651093439,0.0178629475,0.0174078147,100
Market Model,ADBE,2013-11-21,0.0114757038,0.0016961034,0.0017441731,100
Market Model,ADBE,2011-09-21,-0.037989711,0.0456427028,0.0437675362,100
Market Model,ADBE,2016-09-21,0.0826645265,0.0574983975,0.0581302055,100
Market Model,ADBE,2011-06-22,-0.016478191,-0.023992848,-0.026385734,100
Market Model,ADBE,2016-06-22,-0.018165119,-0.036228554,-0.038203242,100
Market Model,ADBE,2010-09-22,-0.202353375,-0.185058149,-0.182315154,100
Market Model,ADBE,2010-06-23,-0.086628433,-0.047171655,-0.046519599,100
Market Model,ADBE,2020-06-23,0.008574566,0.0185774531,0.0184831249,100
Market Model,ADBE,2006-03-23,0.0038514443,-0.015408498,-0.015565272,100
Market Model,ADBE,2011-03-23,0.0077303649,-0.001155942,-0.002337466,100
Market Model,ADBE,2010-03-24,0.026323319,0.0274857495,0.0270455338,100
Market Model,ADBE,2013-02-26,0.0272373541,0.0237232212,0.0239438183,100
